Date,Close,High,Low,Open,Volume,Daily_Return,Tomorrow_Direction,MA5,MA20,MA_Signal,Volatility5,RSI14,Volume_Change,DayOfWeek,Target
2020-07-14,10607.349609375,10755.650390625,10562.900390625,10750.849609375,532400,-1.808349601540049,1,10739.4599609375,10472.040087890626,1,1.0829917367795943,62.95292457294576,-3.916260602779287,1,1
2020-07-15,10618.2001953125,10827.4501953125,10577.75,10701.0,715900,0.10229309240368245,1,10721.95,10508.892578125,1,1.05416556495334,64.18902371801292,34.466566491359885,2,1
2020-07-16,10739.9501953125,10755.2998046875,10595.2001953125,10706.2001953125,694400,1.1466161662100571,1,10707.25,10541.307568359374,1,1.0941528610453966,65.02247718374738,-3.003212739209382,3,1
2020-07-17,10901.7001953125,10933.4501953125,10749.650390625,10752.0,676900,1.506059125586967,1,10733.980078125,10574.17255859375,1,1.2889250723792307,73.03384596592883,-2.5201612903225756,4,1
2020-07-20,11022.2001953125,11037.900390625,10953.0,10999.4501953125,554300,1.1053321760931656,1,10777.880078125,10609.72255859375,1,1.3456590906134378,75.91402278265528,-18.11198109026444,0,1
2020-07-21,11162.25,11179.5498046875,11113.25,11126.099609375,772000,1.2706156865764484,0,10888.86015625,10644.28505859375,1,0.5395298265927947,76.121964492638,39.274760959769075,1,0
2020-07-22,11132.599609375,11238.099609375,11056.5498046875,11231.2001953125,765100,-0.2656309491813946,1,10991.7400390625,10685.650048828125,1,0.6986606859736118,72.18014946332063,-0.8937823834196945,2,1
2020-07-23,11215.4501953125,11239.7998046875,11103.150390625,11135.0,621600,0.7442159858846331,0,11086.8400390625,10731.9775390625,1,0.6938843933656059,72.74626767534711,-18.755718206770354,3,0
2020-07-24,11194.150390625,11225.400390625,11090.2998046875,11149.9501953125,678900,-0.18991484351116306,0,11145.330078125,10772.53505859375,1,0.7205328667644733,67.91207791025758,9.218146718146713,4,0
2020-07-27,11131.7998046875,11225.0,11087.849609375,11225.0,588100,-0.5569925698846956,1,11167.25,10813.505029296875,1,0.7720543136121442,63.52340744970088,-13.37457652084254,0,1
2020-07-28,11300.5498046875,11317.75,11151.400390625,11154.099609375,683900,1.51592736988444,0,11194.9099609375,10863.4275390625,1,0.859863034508874,72.82593786562913,16.289746641727596,1,0
2020-07-29,11202.849609375,11341.400390625,11149.75,11276.900390625,600700,-0.8645614328603224,0,11208.9599609375,10902.067529296875,1,0.9825365568815743,65.05910797600785,-12.165521275040215,2,0
2020-07-30,11102.150390625,11299.9501953125,11084.9501953125,11254.2998046875,677800,-0.8988714680747911,0,11186.3,10929.5900390625,1,1.0002511094656787,62.39059685243441,12.835025803229572,3,0
2020-07-31,11073.4501953125,11150.400390625,11026.650390625,11139.5,642600,-0.2585102372305803,0,11162.1599609375,10952.895068359376,1,1.0005677261348833,60.08566235905435,-5.193272351726175,4,0
2020-08-03,10891.599609375,11058.0498046875,10882.25,11057.5498046875,680900,-1.6422215545293994,1,11114.119921875,10959.292529296876,1,1.1931268411157985,60.696127269333154,5.960161842514777,0,1
2020-08-04,11095.25,11112.25,10908.099609375,10946.650390625,625700,1.8697932161379383,1,11073.0599609375,10974.072509765625,1,1.3389668065491307,65.67642382975338,-8.106917315317963,1,1
2020-08-05,11101.650390625,11225.650390625,11064.0498046875,11155.75,667600,0.05768586219327965,1,11052.8201171875,10993.867529296875,1,1.3152018196129378,62.86088901636236,6.696499920089494,2,1
2020-08-06,11200.150390625,11256.7998046875,11127.2998046875,11185.7001953125,600400,0.8872554668374333,1,11072.4201171875,11013.2025390625,1,1.3118036784816194,61.11172113093312,-10.065907729179147,3,1
2020-08-07,11214.0498046875,11231.900390625,11142.0498046875,11186.650390625,452600,0.12410024488720417,1,11100.5400390625,11035.5025390625,1,1.2906130250465218,57.75869967709933,-24.61692205196535,4,1
2020-08-10,11270.150390625,11337.2998046875,11238.0,11270.25,492000,0.5002705259437024,1,11176.2501953125,11058.875048828126,1,0.7394016141866268,54.68154161652797,8.705258506407421,0,1
2020-08-11,11322.5,11373.599609375,11299.150390625,11322.25,586100,0.4644978776729314,0,11221.7001953125,11094.632568359375,1,0.3334303021089364,58.08016926728408,19.126016260162594,1,0
2020-08-12,11308.400390625,11322.0,11242.650390625,11289.0,609900,-0.12452735151247118,0,11263.0501953125,11129.142578125,1,0.3868064625284575,54.20075681677955,4.060740487971337,2,0
2020-08-13,11300.4501953125,11359.2998046875,11269.9501953125,11334.849609375,562400,-0.07030344733010008,0,11283.11015625,11157.167578125,1,0.2924118024839157,54.862749758093265,-7.788161993769471,3,0
2020-08-14,11178.400390625,11366.25,11111.4501953125,11353.2998046875,645100,-1.0800437378868932,1,11275.9802734375,11171.002587890625,1,0.639089161710193,52.02136627229712,14.704836415362731,4,1
2020-08-17,11247.099609375,11267.099609375,11144.5,11248.900390625,634000,0.6145711045349112,1,11271.3701171875,11182.24755859375,1,0.6657199241395656,47.461158739156126,-1.720663463028993,0,1
2020-08-18,11385.349609375,11401.7001953125,11253.150390625,11259.7998046875,579200,1.2292057935075373,1,11283.9400390625,11193.4025390625,1,0.8675913003410936,58.347060484029456,-8.64353312302839,1,1
2020-08-19,11408.400390625,11460.349609375,11394.099609375,11452.150390625,626200,0.2024600213507588,0,11303.9400390625,11207.192578125,1,0.8574012994015505,65.07802493259123,8.11464088397791,2,0
2020-08-20,11312.2001953125,11361.4501953125,11289.7998046875,11317.4501953125,791600,-0.8432399987605033,1,11306.2900390625,11212.030078125,1,0.9752127024136822,61.02210552511893,26.413286489939324,3,1
2020-08-21,11371.599609375,11418.5,11362.2001953125,11409.650390625,668700,0.5250916093857194,1,11344.9298828125,11220.9025390625,1,0.7614380286352589,74.98439491935173,-15.525517938352706,4,1
2020-08-24,11466.4501953125,11497.25,11410.650390625,11412.0,532900,0.8341006471886514,1,11388.8,11237.63505859375,1,0.7867325617761514,71.78916884400333,-20.308060415732022,0,1
2020-08-25,11472.25,11525.900390625,11423.349609375,11513.099609375,638200,0.05058064691958464,1,11406.180078125,11246.220068359375,1,0.6339907770252081,71.76926395205294,19.75980484143367,1,1
2020-08-26,11549.599609375,11561.75,11461.849609375,11512.849609375,743400,0.67423225064831,1,11434.419921875,11263.557568359374,1,0.6767101814833012,71.04991940892032,16.483860858665,2,1
2020-08-27,11559.25,11617.349609375,11540.599609375,11609.2998046875,719800,0.08355606212675504,1,11483.8298828125,11286.412548828124,1,0.3521043552018152,70.90096130763382,-3.1746031746031744,3,1
2020-08-28,11647.599609375,11686.0498046875,11589.400390625,11602.9501953125,807000,0.7643195654994939,0,11539.0298828125,11315.12001953125,1,0.3825933248768559,71.99462352129764,12.11447624340094,4,0
2020-08-31,11387.5,11794.25,11325.849609375,11777.5498046875,1371800,-2.2330747801946216,1,11523.23984375,11339.9150390625,1,1.2193968300109632,53.04935595183337,69.98760842627014,0,1
2020-09-01,11470.25,11553.5498046875,11366.900390625,11464.2998046875,783800,0.7266739846322645,1,11522.83984375,11358.6650390625,1,1.2806623142861389,57.133400362923915,-42.86339116489284,1,1
2020-09-02,11535.0,11554.75,11430.400390625,11478.5498046875,593500,0.5645038251127943,0,11519.919921875,11380.33251953125,1,1.267156327529462,59.84470081707504,-24.27915284511355,2,0
2020-09-03,11527.4501953125,11584.9501953125,11507.650390625,11566.2001953125,607100,-0.06545127600779965,0,11513.5599609375,11396.697509765625,1,1.2658987224727307,66.20850342511412,2.2914911541701777,3,0
2020-09-04,11333.849609375,11452.0498046875,11303.650390625,11354.400390625,681300,-1.6794744948559814,1,11450.8099609375,11402.6875,1,1.3429871352887846,53.60961893229526,12.222039202767254,4,1
2020-09-07,11355.0498046875,11381.150390625,11251.7001953125,11359.599609375,560300,0.18705202595032944,0,11444.319921875,11406.932470703125,1,0.9607810901756196,48.60318143469794,-17.760164391604285,0,0
2020-09-08,11317.349609375,11437.25,11290.4501953125,11378.5498046875,572200,-0.33201259317187093,0,11413.73984375,11406.674951171875,1,0.856953335699789,45.85850437798499,2.1238622166696475,1,0
2020-09-09,11278.0,11298.150390625,11185.150390625,11218.599609375,728900,-0.3476927967516641,1,11362.33984375,11405.154931640625,0,0.7227858387553515,48.3595445828575,27.385529535127585,2,1
2020-09-10,11449.25,11464.0498046875,11327.400390625,11363.2998046875,679400,1.5184429863450921,1,11346.6998046875,11412.594921875,0,1.1518413521943156,53.36367297487546,-6.791055014405267,3,1
2020-09-11,11464.4501953125,11493.5,11419.900390625,11447.7998046875,554800,0.13276149365679668,0,11372.819921875,11426.897412109374,0,0.7617344817320195,49.906942084170154,-18.33971151015602,4,0
2020-09-14,11440.0498046875,11568.900390625,11383.5498046875,11540.150390625,642300,-0.21283524468515003,1,11389.819921875,11436.544921875,0,0.788131022615396,48.527250751940485,15.771449170872387,0,1
2020-09-15,11521.7998046875,11535.9501953125,11442.25,11487.2001953125,506700,0.7145947910690342,1,11430.7099609375,11443.367431640625,0,0.7662128803710292,48.73361015638693,-21.111630079402143,1,1
2020-09-16,11604.5498046875,11618.099609375,11516.75,11538.4501953125,527800,0.71820376506051,0,11496.019921875,11453.17490234375,1,0.6607448495072054,51.934731234729476,4.164199723702389,2,0
2020-09-17,11516.099609375,11587.2001953125,11498.5,11539.400390625,0,-0.7622027291120936,0,11509.38984375,11463.369873046875,1,0.6325734255736903,44.3841855033781,-100.0,3,0
2020-09-18,11504.9501953125,11584.099609375,11446.099609375,11584.099609375,764200,-0.09681588767627147,0,11517.48984375,11470.03740234375,1,0.6395371972768122,56.37034879101672,inf,4,0
2020-09-21,11250.5498046875,11535.25,11218.5,11503.7998046875,602900,-2.211225483867385,0,11479.58984375,11459.2423828125,1,1.2216854380516091,39.9542753037522,-21.10704004187386,0,0
2020-09-22,11153.650390625,11302.2001953125,11084.650390625,11301.75,672200,-0.861286032635733,0,11405.9599609375,11443.31240234375,0,1.0807846068116287,33.060921377051116,11.494443522972308,1,0
2020-09-23,11131.849609375,11259.5498046875,11024.400390625,11258.75,714900,-0.19545871070447696,0,11311.419921875,11422.42490234375,0,0.8446086091775441,32.64759577780082,6.3522761083010915,2,0
2020-09-24,10805.5498046875,11015.2998046875,10790.2001953125,11011.0,706100,-2.9312272096516434,1,11169.3099609375,11384.739892578125,0,1.2592701648446238,29.243298701677404,-1.2309413904042499,3,1
2020-09-25,11050.25,11072.599609375,10854.849609375,10910.400390625,559600,2.2645788482354545,1,11078.369921875,11354.872412109375,0,2.018272869621268,39.81352565621437,-20.74776943775669,4,1
2020-09-28,11227.5498046875,11239.349609375,11099.849609375,11140.849609375,472800,1.6044868187371275,0,11073.769921875,11346.87490234375,0,2.065912526137753,47.25500415831571,-15.511079342387424,0,0
2020-09-29,11222.400390625,11305.400390625,11181.0,11288.599609375,498300,-0.04586409458945395,1,11087.519921875,11334.482421875,0,2.014824376840191,48.26413957617858,5.393401015228427,1,1
2020-09-30,11247.5498046875,11295.400390625,11184.5498046875,11244.4501953125,499300,0.2241001317642377,1,11110.6599609375,11320.109912109376,0,2.006114914128506,43.070624003156354,0.20068231988761287,2,1
2020-10-01,11416.9501953125,11428.599609375,11347.0498046875,11364.4501953125,447700,1.5061092732783665,1,11232.9400390625,11314.584912109374,0,0.9817471851019571,48.52447777312632,-10.334468255557782,3,1
2020-10-05,11503.349609375,11578.0498046875,11452.2998046875,11487.7998046875,530600,0.7567643949079716,1,11323.5599609375,11323.059912109375,1,0.7406736091266576,51.8933912556807,18.516863971409435,0,1
2020-10-06,11662.400390625,11680.2998046875,11564.2998046875,11603.4501953125,561400,1.3826475474619793,1,11410.530078125,11338.42744140625,1,0.6857244729999045,54.01968760487203,5.804749340369386,1,1
2020-10-07,11738.849609375,11763.0498046875,11629.349609375,11679.25,513400,0.6555187284725372,1,11513.819921875,11359.50244140625,1,0.5332257645962247,53.85343481162798,-8.550053437833983,2,1
2020-10-08,11834.599609375,11905.7001953125,11791.150390625,11835.400390625,608800,0.8156676606839941,1,11631.2298828125,11387.332421875,1,0.3910405753910257,59.10052815565189,18.582002337358784,3,1
2020-10-09,11914.2001953125,11938.599609375,11805.2001953125,11852.0498046875,611100,0.672609032539162,1,11730.6798828125,11410.579931640625,1,0.3011042061741574,61.25333648408423,0.37779237844941527,4,1
2020-10-12,11930.9501953125,12022.0498046875,11867.2001953125,11973.5498046875,522600,0.14058853909966196,1,11816.2,11433.904931640625,1,0.44426253725574455,71.52213345063375,-14.482081492390774,0,1
2020-10-13,11934.5,11988.2001953125,11888.900390625,11934.650390625,458300,0.029752908438873682,1,11870.619921875,11458.62744140625,1,0.3525003296786282,76.2496996151134,-12.30386528893992,1,1
2020-10-14,11971.0498046875,11997.2001953125,11822.150390625,11917.400390625,569200,0.3062533385353339,0,11917.0599609375,11481.08994140625,1,0.3391217102895418,77.9342573443795,24.1981234998909,2,0
2020-10-15,11680.349609375,12025.4501953125,11661.2998046875,12023.4501953125,608900,-2.428360085835335,1,11886.2099609375,11484.879931640626,1,1.2386009189996863,79.82612980665182,6.974701335207301,3,1
2020-10-16,11762.4501953125,11789.75,11667.849609375,11727.400390625,555800,0.7028949362235082,1,11855.8599609375,11497.1974609375,1,1.2443371770859561,77.31039632472609,-8.72064378387256,4,1
2020-10-19,11873.0498046875,11898.25,11820.400390625,11879.2001953125,541400,0.9402769621849272,1,11844.2798828125,11515.60244140625,1,1.353646761830929,76.08714870722997,-2.590860021590502,0,1
2020-10-20,11896.7998046875,11949.25,11837.25,11861.0,453600,0.2000328507897331,1,11836.73984375,11547.91494140625,1,1.3595368464400537,76.85139030700523,-16.217214628740308,1,1
2020-10-21,11937.650390625,12018.650390625,11775.75,11958.5498046875,623700,0.34337457642519276,0,11830.0599609375,11587.11494140625,1,1.3621070458476374,77.13724167964013,37.5,2,0
2020-10-22,11896.4501953125,11939.5498046875,11823.4501953125,11890.0,544900,-0.34512817819539743,1,11873.280078125,11625.344970703125,1,0.4942232015563342,70.96998479594103,-12.634279300945972,3,1
2020-10-23,11930.349609375,11974.5498046875,11908.75,11957.900390625,502300,0.28495402835257977,0,11906.8599609375,11681.5849609375,1,0.45745928342861625,69.57277659403033,-7.817948247384843,4,0
2020-10-26,11767.75,11942.849609375,11711.7001953125,11937.400390625,519800,-1.3629073304543216,1,11885.8,11717.4599609375,1,0.7178061371745911,54.81334339924363,3.483973720883937,0,1
2020-10-27,11889.400390625,11899.0498046875,11723.0,11807.099609375,616300,1.0337608346965288,0,11884.3201171875,11750.552490234375,1,0.9005517758433036,56.60570742994258,18.564832627933825,1,0
2020-10-28,11729.599609375,11929.400390625,11684.849609375,11922.599609375,704000,-1.34406089457636,0,11842.7099609375,11775.912451171875,1,1.0406809655198865,45.63809140535243,14.230082751906536,2,0
2020-10-29,11670.7998046875,11744.150390625,11606.4501953125,11633.2998046875,555000,-0.5012942184360991,0,11797.5798828125,11797.074951171875,1,1.042963832434687,39.710845880243205,-21.16477272727273,3,0
2020-10-30,11642.400390625,11748.9501953125,11535.4501953125,11678.4501953125,553700,-0.24333734223676018,1,11739.9900390625,11808.3474609375,0,0.9841236533143339,37.92122912198914,-0.23423423423423184,4,1
2020-11-02,11669.150390625,11725.650390625,11557.400390625,11697.349609375,568400,0.2297636149117599,1,11720.2701171875,11816.6375,0,0.8806646607075889,39.104031361629154,2.6548672566371723,0,1
2020-11-03,11813.5,11836.2001953125,11723.2998046875,11734.4501953125,674300,1.237019016319918,1,11705.0900390625,11824.19248046875,0,0.9516645474543884,44.05674369189124,18.63124560168896,1,1
2020-11-04,11908.5,11929.650390625,11756.400390625,11783.349609375,667300,0.8041647267956087,1,11740.8701171875,11832.675,0,0.7201161792048356,60.09738396215977,-1.0381135992881485,2,1
2020-11-05,12120.2998046875,12131.099609375,12027.599609375,12062.400390625,632500,1.7785598915690537,1,11830.7701171875,11846.960009765626,0,0.7991856402901263,64.20659142296205,-5.215045706578747,3,1
2020-11-06,12263.5498046875,12280.400390625,12131.849609375,12156.650390625,576800,1.1819014571289532,1,11955.0,11864.427490234375,1,0.5736565183535646,65.11106408386301,-8.806324110671937,4,1
2020-11-09,12461.0498046875,12474.0498046875,12367.349609375,12399.400390625,553400,1.6104635537461442,1,12113.3798828125,11890.932470703125,1,0.38296866928924755,69.24651739139125,-4.056865464632454,0,1
2020-11-10,12631.099609375,12643.900390625,12475.25,12556.400390625,847500,1.364650710436388,1,12276.8998046875,11925.762451171875,1,0.3800959419250505,71.7375545664379,53.14419949403686,1,1
2020-11-11,12749.150390625,12769.75,12571.099609375,12680.599609375,880500,0.9346041508720315,0,12445.0298828125,11964.66748046875,1,0.33527663327208856,75.50094186708722,3.8938053097345104,2,0
2020-11-12,12690.7998046875,12741.150390625,12624.849609375,12702.150390625,622000,-0.45768215253314537,1,12559.1298828125,12015.189990234376,1,0.812563472514253,72.41429930866066,-29.35831913685406,3,1
2020-11-13,12719.9501953125,12735.9501953125,12607.7001953125,12659.7001953125,513900,0.2296970330761372,1,12650.4099609375,12063.064990234376,1,0.8486093043968307,80.46258117446081,-17.379421221864956,4,1
2020-11-17,12874.2001953125,12934.0498046875,12797.099609375,12932.5,707700,1.2126619808373373,1,12733.0400390625,12113.122509765624,1,0.7602134121391828,80.86177379876153,37.711617046117915,1,1
2020-11-18,12938.25,12948.849609375,12819.349609375,12860.099609375,731300,0.4975051165572175,0,12794.4701171875,12165.19501953125,1,0.6491548314667097,90.29506219786632,3.3347463614525896,2,0
2020-11-19,12771.7001953125,12963.0,12745.75,12839.5,768800,-1.287266861341374,1,12798.980078125,12206.897509765626,1,0.9525953616689078,84.24262490279938,5.127854505674834,3,1
2020-11-20,12859.0498046875,12892.4501953125,12730.25,12813.400390625,664000,0.683930941371913,1,12832.630078125,12255.027490234375,1,0.9405287237976018,86.50422369311639,-13.631633714880332,4,1
2020-11-23,12926.4501953125,12968.849609375,12825.7001953125,12960.2998046875,633100,0.5241475198302092,1,12873.930078125,12304.83251953125,1,0.9467827425030735,86.82559232433923,-4.653614457831323,0,1
2020-11-24,13055.150390625,13079.099609375,12978.0,13002.599609375,571900,0.9956344809897599,0,12910.1201171875,12369.2025390625,1,0.8997910716416272,86.70370186473107,-9.666719317643347,1,0
2020-11-25,12858.400390625,13145.849609375,12833.650390625,13130.0,679000,-1.5070680468092346,1,12894.1501953125,12417.6525390625,1,1.1824046878641319,76.4861635583187,18.727050183598525,2,1
2020-11-26,12987.0,13018.0,12790.400390625,12906.4501953125,549800,1.0001213639976747,0,12937.21015625,12480.52255859375,1,1.0523157638619562,75.34209650145256,-19.0279823269514,3,0
2020-11-27,12968.9501953125,13035.2998046875,12914.2998046875,13012.0498046875,1162400,-0.1389836350773832,1,12959.190234375,12545.430078125,1,1.0492984061725439,72.25517550756823,111.422335394689,4,1
2020-12-01,13109.0498046875,13128.400390625,12962.7998046875,13062.2001953125,583600,1.0802694687318537,1,12995.71015625,12618.762548828125,1,1.1225104140407718,71.21251257945677,-49.79353062629044,1,1
2020-12-02,13113.75,13128.5,12983.5498046875,13121.400390625,717700,0.03585458429504751,1,13007.430078125,12690.992529296875,1,1.0505789520347706,67.71778252577542,22.978067169294047,2,1
2020-12-03,13133.900390625,13216.599609375,13107.900390625,13215.2998046875,713700,0.15365849299400214,1,13062.530078125,12757.012548828125,1,0.5708050364772544,65.21773053480521,-0.5573359342343598,3,1
2020-12-04,13258.5498046875,13280.0498046875,13152.849609375,13177.400390625,640500,0.9490662358873525,1,13116.8400390625,12824.5150390625,1,0.5582906890408319,71.33677828505996,-10.256410256410254,4,1
2020-12-07,13355.75,13366.650390625,13241.9501953125,13264.849609375,591700,0.7331133249439903,1,13194.2,12886.287548828124,1,0.47096826326513436,72.73150692392723,-7.619047619047614,0,1
2020-12-08,13392.9501953125,13435.4501953125,13311.0498046875,13393.849609375,543200,0.2785331809333158,1,13250.980078125,12942.757568359375,1,0.3924171470806959,70.24075524842173,-8.196721311475407,1,1
2020-12-09,13529.099609375,13548.900390625,13449.599609375,13458.099609375,502600,1.0165752285866914,0,13334.05,12996.16005859375,1,0.3912267810270046,71.82594366371964,-7.474226804123707,2,0
2020-12-10,13478.2998046875,13503.5498046875,13399.2998046875,13488.5,553400,-0.37548548058806697,1,13402.9298828125,13038.520068359376,1,0.5779926259377236,78.54258678065429,10.107441305212884,3,1
2020-12-11,13513.849609375,13579.349609375,13402.849609375,13512.2998046875,787700,0.2637558535026452,1,13453.98984375,13076.755029296875,1,0.5301955234458019,77.60541078649575,42.33827249728947,4,1
2020-12-14,13558.150390625,13597.5,13472.4501953125,13571.4501953125,558400,0.32781762806703973,1,13494.469921875,13120.12255859375,1,0.4930222874513926,77.16056899133278,-29.110067284499173,0,1
2020-12-15,13567.849609375,13589.650390625,13447.0498046875,13547.2001953125,497600,0.07153791977927426,1,13529.4498046875,13162.517529296874,1,0.5040772846031194,74.5569492362613,-10.888252148997136,1,1
2020-12-16,13682.7001953125,13692.349609375,13606.4501953125,13663.099609375,462200,0.8464907059269056,1,13560.169921875,13202.942529296875,1,0.4422784694799007,92.84306868327366,-7.1141479099678495,2,1
2020-12-17,13740.7001953125,13773.25,13673.5498046875,13713.5498046875,416000,0.4238929390550483,1,13612.65,13243.0650390625,1,0.28753275537706774,92.276233494341,-9.995672868887928,3,1
2020-12-18,13760.5498046875,13772.849609375,13658.599609375,13764.400390625,519400,0.1444584998788523,0,13661.9900390625,13292.50751953125,1,0.3047209439724001,94.3126008597956,24.85576923076922,4,0
2020-12-21,13328.400390625,13777.5,13131.4501953125,13741.900390625,687300,-3.14049525779333,1,13616.0400390625,13315.975048828124,1,1.5998209838082902,59.25335442594721,32.325760492876384,0,1
2020-12-22,13466.2998046875,13492.0498046875,13192.900390625,13373.650390625,696200,1.0346283876607965,1,13595.730078125,13342.967529296875,1,1.7142610162820338,63.36987654906224,1.2949221591735727,1,1
2020-12-23,13601.099609375,13619.4501953125,13432.2001953125,13473.5,458700,1.0010159185716239,1,13579.4099609375,13370.264990234375,1,1.7376842614934376,66.30032736123945,-34.113760413674235,2,1
2020-12-24,13749.25,13771.75,13626.900390625,13672.150390625,471400,1.089253037474136,1,13581.119921875,13414.807470703125,1,1.8124030085586338,66.84404283577496,2.7686941356006134,3,1
2020-12-28,13873.2001953125,13885.2998046875,13811.5498046875,13815.150390625,403600,0.9015051389166695,1,13603.65,13459.11748046875,1,1.8558971285437966,67.44196151417856,-14.382689859991515,0,1
2020-12-29,13932.599609375,13967.599609375,13859.900390625,13910.349609375,439600,0.4281594241144937,1,13724.48984375,13507.299951171875,1,0.26756709494699726,67.9220279681724,8.919722497522308,1,1
2020-12-30,13981.9501953125,13997.0,13864.9501953125,13980.900390625,380700,0.3542094606974411,0,13827.619921875,13550.944970703125,1,0.33954762277301737,65.95950300075921,-13.398544131028212,2,0
2020-12-31,13981.75,14024.849609375,13936.4501953125,13970.0,452400,-0.0014318125132972703,1,13903.75,13594.344970703125,1,0.4391786849936503,68.39894788309654,18.833727344365634,3,1
2021-01-01,14018.5,14049.849609375,13991.349609375,13996.099609375,358100,0.26284263414808606,1,13957.6,13638.574951171875,1,0.32930154284929797,68.42664529094704,-20.844385499557916,4,1
2021-01-04,14132.900390625,14147.9501953125,13953.75,14104.349609375,495000,0.8160672727110629,1,14009.5400390625,13682.29248046875,1,0.29666174817974433,69.96423328150144,38.22954481988272,0,1
2021-01-05,14199.5,14215.599609375,14048.150390625,14075.150390625,492500,0.47123808655142874,0,14062.9201171875,13724.47998046875,1,0.2993152897780104,71.10637736888339,-0.5050505050505083,1,0
2021-01-06,14146.25,14244.150390625,14039.900390625,14240.9501953125,632300,-0.37501320469031096,0,14095.780078125,13762.144970703124,1,0.4533868647855879,66.15438648555013,28.385786802030456,2,0
2021-01-07,14137.349609375,14256.25,14123.099609375,14253.75,559200,-0.06291696120880319,1,14126.9,13792.557470703125,1,0.4621431398023918,64.31276230614452,-11.560967894986563,3,1
2021-01-08,14347.25,14367.2998046875,14221.650390625,14258.400390625,613500,1.4847223590326086,1,14192.65,13836.00498046875,1,0.7327043711651,68.61712643870501,9.71030042918455,4,1
2021-01-11,14484.75,14498.2001953125,14383.099609375,14474.0498046875,672900,0.9583718134137165,1,14263.019921875,13884.55,1,0.7521672574522775,95.1328560233451,9.68215158924206,0,1
2021-01-12,14563.4501953125,14590.650390625,14432.849609375,14473.7998046875,929600,0.5433314024232416,1,14335.8099609375,13934.814990234376,1,0.7522821456753522,94.8970408639552,38.14831327091692,1,1
2021-01-13,14564.849609375,14653.349609375,14435.7001953125,14639.7998046875,874000,0.009609083312889233,1,14419.5298828125,13984.664990234374,1,0.6522079849722698,94.27162305957253,-5.981067125645434,2,1
2021-01-14,14595.599609375,14617.7998046875,14471.5,14550.0498046875,620200,0.21112473403230858,0,14511.1798828125,14030.3099609375,1,0.5927853202054996,93.5790602158583,-29.03890160183067,3,0
2021-01-15,14433.7001953125,14617.4501953125,14357.849609375,14594.349609375,789600,-1.1092344158201595,0,14528.469921875,14064.9599609375,1,0.7767800577801028,77.77502477700693,27.313769751692995,4,0
2021-01-18,14281.2998046875,14459.150390625,14222.7998046875,14453.2998046875,762000,-1.0558650142566628,1,14487.7798828125,14090.9974609375,1,0.7570580470713264,65.82122896116705,-3.495440729483279,0,1
2021-01-19,14521.150390625,14546.0498046875,14350.849609375,14371.650390625,546100,1.6794730817062842,1,14479.319921875,14150.6349609375,1,1.1397931969167567,70.858792569215,-28.333333333333332,1,1
2021-01-20,14644.7001953125,14666.4501953125,14517.5498046875,14538.2998046875,623100,0.8508265623863087,0,14495.2900390625,14209.55498046875,1,1.211190649028978,73.4117286773424,14.099981688335461,2,0
2021-01-21,14590.349609375,14753.5498046875,14517.25,14730.9501953125,704600,-0.37112802046228577,0,14494.2400390625,14259.01748046875,1,1.2275500569023308,69.94660231875923,13.07976247793292,3,0
2021-01-22,14371.900390625,14619.900390625,14357.75,14583.400390625,776800,-1.4972171647596122,0,14481.880078125,14290.15,1,1.3236076401886947,57.77235772357723,10.246948623332397,4,0
2021-01-25,14238.900390625,14491.099609375,14218.599609375,14477.7998046875,618600,-0.9254169343308138,0,14473.4001953125,14308.435009765624,1,1.3006195566548602,51.22826800390162,-20.365602471678677,0,0
2021-01-27,13967.5,14237.9501953125,13929.2998046875,14237.9501953125,660700,-1.9060488041877988,0,14362.6701171875,14310.180029296875,1,1.0758465862737299,45.09481289326716,6.805690268347875,2,0
2021-01-28,13817.5498046875,13898.25,13713.25,13810.400390625,637900,-1.0735650281904374,0,14197.2400390625,14301.960009765626,0,0.5820184029740193,41.85472698193975,-3.450885424549721,3,0
2021-01-29,13634.599609375,13966.849609375,13596.75,13946.599609375,753200,-1.3240422354072856,1,14006.0900390625,14284.602490234374,0,0.38344217746496095,31.596202596768507,18.07493337513717,4,1
2021-02-01,14281.2001953125,14336.349609375,13661.75,13758.599609375,870500,4.742351110133836,1,13987.95,14297.7375,0,2.7311885081841427,45.837854546659926,15.573552841210825,0,1
2021-02-02,14647.849609375,14731.7001953125,14469.150390625,14481.099609375,915000,2.567357148195737,1,14069.73984375,14323.4849609375,0,2.9074300756237488,51.5439669257899,5.1120045950603155,1,1
2021-02-03,14789.9501953125,14868.849609375,14574.150390625,14754.900390625,869500,0.9701122671723184,1,14234.2298828125,14353.007470703125,0,2.5498959649507875,53.91628934290447,-4.972677595628417,2,1
2021-02-04,14895.650390625,14913.7001953125,14714.75,14789.0498046875,884700,0.7146758029381362,1,14449.85,14390.477490234374,1,2.264895733520677,55.08758706381987,1.7481311098332286,3,1
2021-02-05,14924.25,15014.650390625,14864.75,14952.599609375,935600,0.19199973566108586,1,14707.780078125,14429.822509765625,1,1.8501093213475095,58.71143290700196,5.753362721826605,4,1
2021-02-08,15115.7998046875,15159.900390625,15041.0498046875,15064.2998046875,671200,1.283480273296811,0,14874.7,14468.25,1,0.8896978984819589,64.61624089101926,-28.259940145361263,0,0
